"bill_id","term","session","title","keywords","long_title","summary","commem"
"SB08-0195","2007_2008","2008-RS","Death Penalty Child Rape Under 12",NA,NA,NA,0
"SB08-0196","2007_2008","2008-RS","Nursing Quality Measures Hospital Report",NA,NA,NA,0
"SB08-0197","2007_2008","2008-RS","Criminal Law Omnibus",NA,NA,NA,0
"SB08-0198","2007_2008","2008-RS","Redistrict Congress Criteria Pub Process",NA,NA,NA,0
"SB08-0199","2007_2008","2008-RS","Educational Measures CSAP Scores",NA,NA,NA,0
"SB08-0200","2007_2008","2008-RS","Expand Discrimination Prohibitions",NA,NA,NA,0
"SB08-0201","2007_2008","2008-RS","Livestock Confinement Standards",NA,NA,NA,0
"SB08-0202","2007_2008","2008-RS","Oil & Gas Operations Greater Wattenberg",NA,NA,NA,0
"SB08-0203","2007_2008","2008-RS","Repeal Blue Ribbon Hlth Care 208 Comm",NA,NA,NA,0
"SB08-0204","2007_2008","2008-RS","Unemployment Claim Decision Not Required",NA,NA,NA,0
"SB08-0205","2007_2008","2008-RS","New Trial For Destroying Evidence",NA,NA,NA,0
"SB08-0206","2007_2008","2008-RS","Justice Center State Museum Agreements",NA,NA,NA,0
"SB08-0207","2007_2008","2008-RS","Ins Producer Exam Application Data",NA,NA,NA,0
"SB08-0208","2007_2008","2008-RS","School Background Investigations",NA,NA,NA,0
"SB08-0209","2007_2008","2008-RS","I-70 Traffic Mitigation Pilot Project",NA,NA,NA,0
"SB08-0210","2007_2008","2008-RS","Child Care County Reimbursement Rates",NA,NA,NA,0
"SB08-0211","2007_2008","2008-RS","Mandatory Medical Payments Coverage",NA,NA,NA,0
"SB08-0212","2007_2008","2008-RS","Preschool To Postsecondary Ed Alignment",NA,NA,NA,0
"SB08-0213","2007_2008","2008-RS","Colorado Tolling Enterprise Powers",NA,NA,NA,0
"SB08-0214","2007_2008","2008-RS","Local Government Medicaid Provider Fees",NA,NA,NA,0
"SB08-0215","2007_2008","2008-RS","OIT Broadband Telecom Map",NA,NA,NA,0
"SB08-0216","2007_2008","2008-RS","County Match Residential Child Care",NA,NA,NA,0
"SB08-0217","2007_2008","2008-RS","Centennial Care Choices",NA,NA,NA,0
"SB08-0218","2007_2008","2008-RS","Allocation Of Federal Mineral Lease Revs",NA,NA,NA,0
"SB08-0219","2007_2008","2008-RS","Licensure Of Massage Therapists",NA,NA,NA,0
"SB08-0220","2007_2008","2008-RS","Empl Physicians By Health Care Facility",NA,NA,NA,0
"SB08-0221","2007_2008","2008-RS","Bonds Forest Health Watershed Projects",NA,NA,NA,0
"SB08-0222","2007_2008","2008-RS","Allocate More SB97-1 Funding For Transit",NA,NA,NA,0
"SB08-0223","2007_2008","2008-RS","Charitable Solicitation Local Government",NA,NA,NA,0
"SB08-0224","2007_2008","2008-RS","Conveyance Regulation Exemptions",NA,NA,NA,0
"SB08-0225","2007_2008","2008-RS","No Gaming Devices In Cigar Bars",NA,NA,NA,0
"SB08-0226","2007_2008","2008-RS","Aquatic Nuisance Species Prohibition",NA,NA,NA,0
"SB08-0227","2007_2008","2008-RS","CO State Univ Bd Of Gov",NA,NA,NA,0
"SB08-0228","2007_2008","2008-RS","More Pub Disclosure Prospecting Notice",NA,NA,NA,0
"SB08-0229","2007_2008","2008-RS","Change House Bill 1310 Transfers Date",NA,NA,NA,0
"SB08-0230","2007_2008","2008-RS","Hospitals Medicaid Units Of Government",NA,NA,NA,0
"SB08-0231","2007_2008","2008-RS","Transfer Work Force Development To DOLE",NA,NA,NA,0
"SB08-0232","2007_2008","2008-RS","Appropriations To CSU System Divisions",NA,NA,NA,0
"SB08-0233","2007_2008","2008-RS","FML-funded Higher Ed Projects",NA,NA,NA,0
"SB08-0234","2007_2008","2008-RS","Substance Abuse Assessment Treatment",NA,NA,NA,0
"SB08-0235","2007_2008","2008-RS","Public Indecency",NA,NA,NA,0
"SB08-0236","2007_2008","2008-RS","Protection Order Crime",NA,NA,NA,0
"SB08-0237","2007_2008","2008-RS","Sex Offender Registration Convictions",NA,NA,NA,0
"SB08-0238","2007_2008","2008-RS","Copying Sexually Exploitative Material",NA,NA,NA,0
"SB08-0239","2007_2008","2008-RS","Penalty Leaving A Scene Involving Death",NA,NA,NA,0
"SB08-0240","2007_2008","2008-RS","Change Voter Registration Record Online",NA,NA,NA,0
"SB08-0241","2007_2008","2008-RS","Workers' Comp Apportion Multiple Devices",NA,NA,NA,0
"SB08-0242","2007_2008","2008-RS","Distribution Channel For Rx Drugs",NA,NA,NA,0
"SB08-0243","2007_2008","2008-RS","Election Reform Commission",NA,NA,NA,0
"SB08-0244","2007_2008","2008-RS","Transportation Infra Preservation Act",NA,NA,NA,0
"SB08-0245","2007_2008","2008-RS","Higher Ed Intercept Program",NA,NA,NA,0
"SB08-0246","2007_2008","2008-RS","Unfair Practices Act Sale Below Cost",NA,NA,NA,0
"SB08-0247","2007_2008","2008-RS","Water Supply Plans Pre-2003 Depletions",NA,NA,NA,0
"HB09-1001","2009_2010","2009-RS","Income Tax Credit For CO Job Growth",NA,NA,NA,0
"HB09-1002","2009_2010","2009-RS","State Lottery Operations",NA,NA,NA,0
"HB09-1003","2009_2010","2009-RS","Authorized Carrier Veh Sales Tax Exempt",NA,NA,NA,0
"HB09-1004","2009_2010","2009-RS","PACE Organizations Employ Physicians",NA,NA,NA,0
"HB09-1005","2009_2010","2009-RS","Spec Improvement Dist In Special Dist",NA,NA,NA,0
"HB09-1006","2009_2010","2009-RS","Sewer System Rate Users Outside Boundary",NA,NA,NA,0
"HB09-1007","2009_2010","2009-RS","Domestic Violence Collaborative Mgmt",NA,NA,NA,0
"HB09-1008","2009_2010","2009-RS","State Employee Annual Leave Transfers",NA,NA,NA,0
"HB09-1009","2009_2010","2009-RS","Require Public School Emergency Drills",NA,NA,NA,0
"HB09-1010","2009_2010","2009-RS","Expand Film Production In Colorado",NA,NA,NA,0
"HB09-1011","2009_2010","2009-RS","DOC Headquarters Lease-purchase",NA,NA,NA,0
"HB09-1012","2009_2010","2009-RS","Incentives Wellness & Prevention Prog",NA,NA,NA,0
"HB09-1013","2009_2010","2009-RS","TIF Exception Emergency Services",NA,NA,NA,0
"HB09-1014","2009_2010","2009-RS","Conservation Easement Oversight",NA,NA,NA,0
"HB09-1015","2009_2010","2009-RS","Conduct Of Primary Elections",NA,NA,NA,0
"HB09-1016","2009_2010","2009-RS","Driver's License Temporary Presence",NA,NA,NA,0
"HB09-1017","2009_2010","2009-RS","CWCB Water Efficiency Grant Fund",NA,NA,NA,0
"HB09-1018","2009_2010","2009-RS","SCORE System & HAVA Compliance",NA,NA,NA,0
"HB09-1019","2009_2010","2009-RS","Cat Identification Law For Cities",NA,NA,NA,0
"HB09-1020","2009_2010","2009-RS","Expedite Medical Program Reenrollment",NA,NA,NA,0
"HB09-1021","2009_2010","2009-RS","Reauthorize Mentally Ill Offenders Study",NA,NA,NA,0
"HB09-1022","2009_2010","2009-RS","Recidivism Reduction Grant Program",NA,NA,NA,0
"HB09-1023","2009_2010","2009-RS","Blood Donations By Minors",NA,NA,NA,0
"HB09-1024","2009_2010","2009-RS","Local Gov Audit Law Mod",NA,NA,NA,0
"HB09-1025","2009_2010","2009-RS","Report Hospital Infection Rates Criteria",NA,NA,NA,0
"HB09-1026","2009_2010","2009-RS","Low-power Self-propelled Vehicles",NA,NA,NA,0
"HB09-1027","2009_2010","2009-RS","Yield To Transit Bus Entering Traffic",NA,NA,NA,0
"HB09-1028","2009_2010","2009-RS","CO Indigent Care Accountability Board",NA,NA,NA,0
"HB09-1029","2009_2010","2009-RS","Mobile Machinery Vehicle Registration",NA,NA,NA,0
"HB09-1030","2009_2010","2009-RS","FPPA Pension Plan IRS Qualification",NA,NA,NA,0
"HB09-1031","2009_2010","2009-RS","State Match For Emergency Fire Fund",NA,NA,NA,0
"HB09-1032","2009_2010","2009-RS","Photo ID For Controlled Prescriptions",NA,NA,NA,0
"HB09-1033","2009_2010","2009-RS","Regulation Of Flight Schools",NA,NA,NA,0
"HB09-1034","2009_2010","2009-RS","Allow Regl Transp Auth Property Taxes",NA,NA,NA,0
"HB09-1035","2009_2010","2009-RS","Clean Tech Med Device Tax Refund",NA,NA,NA,0
"HB09-1036","2009_2010","2009-RS","Registration Fee For POST Bd Cash Fund",NA,NA,NA,0
"HB09-1037","2009_2010","2009-RS","Montrose County Reclassification",NA,NA,NA,0
"HB09-1038","2009_2010","2009-RS","Oil Shale Severance Tax Exemption",NA,NA,NA,0
"HB09-1039","2009_2010","2009-RS","In-state Tuition Military Veterans",NA,NA,NA,0
"HB09-1040","2009_2010","2009-RS","Unfunded Mandates On Local Governments",NA,NA,NA,0
"HB09-1041","2009_2010","2009-RS","Fire Protection District Board Authority",NA,NA,NA,0
"HB09-1042","2009_2010","2009-RS","Slow Motor Vehicle Impeding Traffic",NA,NA,NA,0
"HB09-1043","2009_2010","2009-RS","Make-A-Wish Foundation Of CO Checkoff",NA,NA,NA,0
"HB09-1044","2009_2010","2009-RS","Sealing Of Direct File Records",NA,NA,NA,0
"HB09-1045","2009_2010","2009-RS","September 11th Optional State Holiday",NA,NA,NA,1
"HB09-1046","2009_2010","2009-RS","Dept Of Ed Assessments Pilot Program",NA,NA,NA,0
"HB09-1047","2009_2010","2009-RS","Alternative Therapies For Medicaid",NA,NA,NA,0
"HB09-1048","2009_2010","2009-RS","Boards Affecting Persons With Disability",NA,NA,NA,0
"HB09-1049","2009_2010","2009-RS","No Plea Bargain Illegal Alien",NA,NA,NA,0
"HB09-1050","2009_2010","2009-RS","CO Easter Seals Fund Checkoff",NA,NA,NA,0
"HB09-1051","2009_2010","2009-RS","Fed Mineral Money For Local Road Constr",NA,NA,NA,0
"HB09-1052","2009_2010","2009-RS","Donation Bin Signs When Sold For Profit",NA,NA,NA,0
"HB09-1053","2009_2010","2009-RS","Foreign Capital Depository Banking Board",NA,NA,NA,0
"HB09-1054","2009_2010","2009-RS","UI Award Military Death Surviving Spouse",NA,NA,NA,0
"HB09-1055","2009_2010","2009-RS","Utilities Disclose Carbon Usage",NA,NA,NA,0
"HB09-1056","2009_2010","2009-RS","Solid Waste Disposal Admin Penalties",NA,NA,NA,0
"HB09-1057","2009_2010","2009-RS","Parental Leave Academic Activities",NA,NA,NA,0
"HB09-1058","2009_2010","2009-RS","Abandoned Military Remains Disposition",NA,NA,NA,0
"HB09-1059","2009_2010","2009-RS","Health Coverage During Clinical Trial",NA,NA,NA,0
"HB09-1060","2009_2010","2009-RS","Rocky Flats Refuge Signs Information",NA,NA,NA,0
"HB09-1061","2009_2010","2009-RS","Health Care Transparency",NA,NA,NA,0
"HB09-1062","2009_2010","2009-RS","Piceance Oil & Gas Water Quality Study",NA,NA,NA,0
"HB09-1063","2009_2010","2009-RS","In-state Tuition Parent Moves For Job",NA,NA,NA,0
"HB09-1064","2009_2010","2009-RS","Econ Opportunity Poverty Task Force",NA,NA,NA,0
"HB09-1065","2009_2010","2009-RS","Educator Identifier Pilot Program",NA,NA,NA,0
"HB09-1066","2009_2010","2009-RS","Division Of Aeronautics",NA,NA,NA,0
"HB09-1067","2009_2010","2009-RS","Instream Flow Tax Incentives",NA,NA,NA,0
"HB09-1068","2009_2010","2009-RS","Business Personal Property Tax Exemption",NA,NA,NA,0
"HB09-1069","2009_2010","2009-RS","Withdrawal Of An Initiative Petition",NA,NA,NA,0
"HB09-1070","2009_2010","2009-RS","Lands Prohibited From URAs",NA,NA,NA,0
"HB09-1071","2009_2010","2009-RS","Search & Rescue Fund Surcharges & Uses",NA,NA,NA,0
"HB09-1072","2009_2010","2009-RS","Library Districts",NA,NA,NA,0
"HB09-1073","2009_2010","2009-RS","Elec Prescriptions In Medicaid",NA,NA,NA,0
"HB09-1074","2009_2010","2009-RS","Bd Trustees Higher Ed Faculty Voting",NA,NA,NA,0
"HB09-1075","2009_2010","2009-RS","DOHS Criminal Prohibitions To Employment",NA,NA,NA,0
"HB09-1076","2009_2010","2009-RS","Remuneration From Employment Separation",NA,NA,NA,0
"HB09-1077","2009_2010","2009-RS","Behind-the-counter Tobacco Sales",NA,NA,NA,0
"HB09-1078","2009_2010","2009-RS","Foster Parents Training Indiv Ed Program",NA,NA,NA,0
"HB09-1079","2009_2010","2009-RS","Junior College Dist Annex Municipalities",NA,NA,NA,0
"HB09-1080","2009_2010","2009-RS","Building Code Official Civil Immunity",NA,NA,NA,0
"HB09-1081","2009_2010","2009-RS","Vehicular Homicide Statute Of Limitation",NA,NA,NA,0
"HB09-1082","2009_2010","2009-RS","Recordings Of Bd Ed Public Meetings",NA,NA,NA,0
"HB09-1083","2009_2010","2009-RS","DPA Lease-purchase Authority",NA,NA,NA,0
"HB09-1084","2009_2010","2009-RS","Review Of Medicaid Providers",NA,NA,NA,0
"HB09-1085","2009_2010","2009-RS","Mortgage Loan Originator Licensing Act",NA,NA,NA,0
"HB09-1086","2009_2010","2009-RS","Cont Competency Mental Health Profls",NA,NA,NA,0
"HB09-1087","2009_2010","2009-RS","Child Sex Offense Civil Action Accrual",NA,NA,NA,0
"HB09-1088","2009_2010","2009-RS","Cert Nonprofit As Local Pub Procure Unit",NA,NA,NA,0
"HB09-1089","2009_2010","2009-RS","Motor Vehicle Lien Filing",NA,NA,NA,0
"HB09-1090","2009_2010","2009-RS","Deaf Interpreters Title Unauthorized Use",NA,NA,NA,0
"HB09-1091","2009_2010","2009-RS","Carbon Monoxide Alarms In Res Properties",NA,NA,NA,0
"HB09-1092","2009_2010","2009-RS","Util Notify Exception Landscape Maint",NA,NA,NA,0
"HB09-1093","2009_2010","2009-RS","Corp Taxpayer Reporting Requirements",NA,NA,NA,0
"HB09-1094","2009_2010","2009-RS","Cell Phone Prohibitions For Drivers",NA,NA,NA,0
"HB09-1095","2009_2010","2009-RS","Greyhound Race Lower Tax More Simulcast",NA,NA,NA,0
"HB09-1096","2009_2010","2009-RS","Driver's License Competency Standards",NA,NA,NA,0
"HB09-1097","2009_2010","2009-RS","Alternative Medicaid Program For Elderly",NA,NA,NA,0
"HB09-1098","2009_2010","2009-RS","Streamline Clean Coal PUC Envtl Req",NA,NA,NA,0
"HB09-1099","2009_2010","2009-RS","CO Youth Advisory Council",NA,NA,NA,0
"HB09-1100","2009_2010","2009-RS","Alive At 25 Special License Plates",NA,NA,NA,1
"HB09-1101","2009_2010","2009-RS","State Sales Tax Collection Requirements",NA,NA,NA,0
"HB09-1102","2009_2010","2009-RS","Study Health Insurance Portability",NA,NA,NA,0
"HB09-1103","2009_2010","2009-RS","Presumptive Eligibility Long-term Care",NA,NA,NA,0
"HB09-1104","2009_2010","2009-RS","Interior Designer Certification",NA,NA,NA,0
"HB09-1105","2009_2010","2009-RS","CO Innovation Investment Tax Credit",NA,NA,NA,0
"HB09-1106","2009_2010","2009-RS","Codify Pending Ordinance Doctrine",NA,NA,NA,0
"HB09-1107","2009_2010","2009-RS","HOA Limits On Energy Efficiency Measures",NA,NA,NA,0
"HB09-1108","2009_2010","2009-RS","Paycheck Bounce Cause Insufficient Funds",NA,NA,NA,0
"HB09-1109","2009_2010","2009-RS","Foreclosure Protect Delinquency Default",NA,NA,NA,0
"HB09-1110","2009_2010","2009-RS","Reqd Rental Real Prop Info For Assessors",NA,NA,NA,0
"HB09-1111","2009_2010","2009-RS","Health Resources For Underserved Areas",NA,NA,NA,0
"HB09-1112","2009_2010","2009-RS","Fiscal Note Preparation By Leg Council",NA,NA,NA,0
"HB09-1113","2009_2010","2009-RS","Limit Damages If No Insurance",NA,NA,NA,0
"HB09-1114","2009_2010","2009-RS","Devolve State Commuter Hwys To Loc Govs",NA,NA,NA,0
"HB09-1115","2009_2010","2009-RS","Define ID For Voting",NA,NA,NA,0
"HB09-1116","2009_2010","2009-RS","Children's Dental Program Moneys",NA,NA,NA,0
"HB09-1117","2009_2010","2009-RS","Unearned Comp Company Principals",NA,NA,NA,0
"HB09-1118","2009_2010","2009-RS","Record-keeping For Certain Gov Entities",NA,NA,NA,0
"HB09-1119","2009_2010","2009-RS","Rural Substance Abuse Grant Program",NA,NA,NA,0
"HB09-1120","2009_2010","2009-RS","Public Servant Safety Crimes",NA,NA,NA,0
"HB09-1121","2009_2010","2009-RS","DNA Evidence Preservation Process",NA,NA,NA,0
"HB09-1122","2009_2010","2009-RS","Age Limit Youthful Offender System",NA,NA,NA,0
"HB09-1123","2009_2010","2009-RS","Human Smuggling Trafficking Servitude",NA,NA,NA,0
"HB09-1124","2009_2010","2009-RS","Executive Session For Attorney Conf",NA,NA,NA,0
"HB09-1125","2009_2010","2009-RS","Limit Incentives For School Attendance",NA,NA,NA,0
"HB09-1126","2009_2010","2009-RS","Encourage Solar Thermal Installations",NA,NA,NA,0
"HB09-1127","2009_2010","2009-RS","Econ Development And Incentive Act Of 2009",NA,NA,NA,0
"HB09-1128","2009_2010","2009-RS","Academic License Dentists",NA,NA,NA,0
"HB09-1129","2009_2010","2009-RS","Precipitation Harvesting Pilot Projects",NA,NA,NA,0
"HB09-1130","2009_2010","2009-RS","Sales Tax Collection By County Gov",NA,NA,NA,0
"HB09-1131","2009_2010","2009-RS","Fund Fire Prot Dist Director Training",NA,NA,NA,0
"HB09-1132","2009_2010","2009-RS","Using Text Messaging For Unlawful Acts",NA,NA,NA,0
"HB09-1133","2009_2010","2009-RS","Setting Fees For License Plates",NA,NA,NA,0
"HB09-1134","2009_2010","2009-RS","Create Colorado Railroad Authority",NA,NA,NA,0
"HB09-1135","2009_2010","2009-RS","Adjust County Fees",NA,NA,NA,0
"HB09-1136","2009_2010","2009-RS","Electrical Ed License Requirements",NA,NA,NA,0
"HB09-1137","2009_2010","2009-RS","Gambling And Refund Intercepts",NA,NA,NA,0
"HB09-1138","2009_2010","2009-RS","Prop Interest And Limit On Rent Control",NA,NA,NA,0
"HB09-1139","2009_2010","2009-RS","Fetal Alcohol Spectrum Disorders",NA,NA,NA,0
"HB09-1140","2009_2010","2009-RS","Clarify Init And Referendum Process",NA,NA,NA,0
"HB09-1141","2009_2010","2009-RS","Update Consumer Credit Protections",NA,NA,NA,0
"HB09-1142","2009_2010","2009-RS","Water Conservancy Dist Director Election",NA,NA,NA,0
"HB09-1143","2009_2010","2009-RS","HMOs Offer Limited Benefit Plans",NA,NA,NA,0
"HB09-1144","2009_2010","2009-RS","Mandatory Minimum Child Sex Offense",NA,NA,NA,0
"HB09-1145","2009_2010","2009-RS","Private Investigators Public Records",NA,NA,NA,0
"HB09-1146","2009_2010","2009-RS","Proof Of Citizenship To Register To Vote",NA,NA,NA,0
"HB09-1147","2009_2010","2009-RS","Bail Presumptions For Illegal Alien",NA,NA,NA,0
"HB09-1148","2009_2010","2009-RS","DOR Give Sev Taxpayer Info To DOLA",NA,NA,NA,0
"HB09-1149","2009_2010","2009-RS","Solar Home Prewire And Consultation",NA,NA,NA,0
"HB09-1150","2009_2010","2009-RS","Dept Of Personnel Statutory Cleanup",NA,NA,NA,0
"HB09-1151","2009_2010","2009-RS","Oversight School Building Inspections",NA,NA,NA,0
"HB09-1152","2009_2010","2009-RS","Modernize Horse Racing Simulcast",NA,NA,NA,0
"HB09-1153","2009_2010","2009-RS","Formation Issue Committees FCPA",NA,NA,NA,0
"HB09-1154","2009_2010","2009-RS","Elim Reducs In SB 97-1 Transfers To HUTF",NA,NA,NA,0
"HB09-1155","2009_2010","2009-RS","Title Insurance Rate & Fee Justification",NA,NA,NA,0
"HB09-1156","2009_2010","2009-RS","Study Elec Plant Closure Costs",NA,NA,NA,0
"HB09-1157","2009_2010","2009-RS","Makes BZP A Schedule I Narcotic",NA,NA,NA,0
"HB09-1158","2009_2010","2009-RS","Initiative Petition Withdrawal",NA,NA,NA,0
"HB09-1159","2009_2010","2009-RS","Water District Nonresident Director",NA,NA,NA,0
"HB09-1160","2009_2010","2009-RS","Secure Electronic Voter Information",NA,NA,NA,0
"HB09-1161","2009_2010","2009-RS","Oil & Gas Valuation Supporting Doc",NA,NA,NA,0
"HB09-1162","2009_2010","2009-RS","Intergovt Coop For Wildfire Mitigation",NA,NA,NA,0
"HB09-1163","2009_2010","2009-RS","Child Victim Crimes",NA,NA,NA,0
"HB09-1164","2009_2010","2009-RS","Surcharge Breast Cancer Special Plates",NA,NA,NA,0
"HB09-1165","2009_2010","2009-RS","Sole-source Gov Contract Database",NA,NA,NA,0
"HB09-1166","2009_2010","2009-RS","Pay-as-you-drive Auto Insurance Rates",NA,NA,NA,0
"HB09-1167","2009_2010","2009-RS","COGCC Wildlife Rule Impact Oil Gas Well",NA,NA,NA,0
"HB09-1168","2009_2010","2009-RS","Wildlife And Parks Reports To CDC",NA,NA,NA,0
"HB09-1169","2009_2010","2009-RS","Extend Repeal Of CDC",NA,NA,NA,0
"HB09-1170","2009_2010","2009-RS","Unemployment Insurance Employee Lockout",NA,NA,NA,0
"HB09-1171","2009_2010","2009-RS","Mod Mfd Home Installation Requirements",NA,NA,NA,0
"HB09-1172","2009_2010","2009-RS","Pet Animal Care And Facilities Act",NA,NA,NA,0
"HB09-1173","2009_2010","2009-RS","Contraband Cigarettes & Tobacco Products",NA,NA,NA,0
"HB09-1174","2009_2010","2009-RS","Exempt Pre-1974 Well Depletions",NA,NA,NA,0
"HB09-1175","2009_2010","2009-RS","Regulate Naturopathic Doctors",NA,NA,NA,0
"HB09-1176","2009_2010","2009-RS","Minor Driver Instruction Permit License",NA,NA,NA,0
"HB09-1177","2009_2010","2009-RS","Voting Students CSU Bd Of Governors",NA,NA,NA,0
"HB09-1178","2009_2010","2009-RS","Caregiver Abuse Developmental Disability",NA,NA,NA,0
"HB09-1179","2009_2010","2009-RS","Address Confidentiality Prog Eligibility",NA,NA,NA,0
"HB09-1180","2009_2010","2009-RS","Firearm Transfer Background Check",NA,NA,NA,0
"HB09-1181","2009_2010","2009-RS","Victim Statement Community Corrections",NA,NA,NA,0
"HB09-1182","2009_2010","2009-RS","Changes To On-line Education Funding",NA,NA,NA,0
"HB09-1183","2009_2010","2009-RS","Classify Real Estate Appraiser Offenses",NA,NA,NA,0
"HB09-1184","2009_2010","2009-RS","Time Period GA Convenes Regular Session",NA,NA,NA,0
"HB09-1185","2009_2010","2009-RS","Water Rights Applications Documents",NA,NA,NA,0
"HB09-1186","2009_2010","2009-RS","Contents & Deliver Of Mail Ballots",NA,NA,NA,0
"HB09-1187","2009_2010","2009-RS","Allow Tolling Of Existing Toll-free Hwys",NA,NA,NA,0
"HB09-1188","2009_2010","2009-RS","Modify Michael Skolnik Med Transparency",NA,NA,NA,0
"HB09-1189","2009_2010","2009-RS","Per Pupil Funding For State Ed Programs",NA,NA,NA,0
"HB09-1190","2009_2010","2009-RS","Uniform Unsworn Foreign Declarations Act",NA,NA,NA,0
"HB09-1191","2009_2010","2009-RS","HCPF Liens Against Third-party Claims",NA,NA,NA,0
"HB09-1192","2009_2010","2009-RS","Eliminate 3.2 Beer Restrictions",NA,NA,NA,0
"HB09-1193","2009_2010","2009-RS","Negligence In Motor Carrier Agreements",NA,NA,NA,0
"HB09-1194","2009_2010","2009-RS","Royalty Action Accrues Discover Breach",NA,NA,NA,0
